issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,fetch_error,page_title
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/5005-r.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/5005-r.html,404,false,false,1086,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/renseignements-famille-imm5707.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/renseignements-famille-imm5707.html,404,false,false,2114,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://voyage.gc.ca/voyager/enfant/lettre-consentement,https://voyage.gc.ca/voyager/enfant/lettre-consentement,404,false,false,206,true,384,35,48,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61,,true,342,2,22,44,landmark-unique;region,,,Pas trouvé - Voyage.gc.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-visa-visiteur-imm5257.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-visa-visiteur-imm5257.html,404,false,false,2109,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-modifier-conditions-sejour-imm5710.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-modifier-conditions-sejour-imm5710.html,404,false,false,2188,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-statut-resident-temporaire-imm5257-annexe1.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-statut-resident-temporaire-imm5257-annexe1.html,404,false,false,1205,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t2201.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t2201.html,200,true,false,3151,true,1183,44,47,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,476,1,25,45,landmark-unique,,,T2201 Certificat pour le crédit d&#39;impôt pour personnes handicapées - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t4sum.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t4sum.html,200,true,false,3220,true,506,42,47,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,455,1,25,45,landmark-unique,,,T4SUM Sommaire de la rémunération payée - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,200,true,false,2226,true,8050,89,49,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73,,true,6100,1,26,45,landmark-unique,,,Check current IRCC processing times - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/account-individuals.html,https://www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,200,true,true,6075,true,668,44,45,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,true,538,1,22,44,landmark-unique,,,Sign in to your CRA account - Canada.ca
18,Government of Canada,https://www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-retirement-pension.html,https://www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-retirement-pension.html,404,false,false,3078,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/space-agency/news/multimedia.html,https://www.canada.ca/en/space-agency/news/multimedia.html,404,false,false,1087,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,200,true,false,1023,true,661,51,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,532,1,25,45,landmark-unique,,,Electronic travel authorization (eTA) - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship/become-canadian-citizen/citizenship-ceremony.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship/become-canadian-citizen/citizenship-ceremony.html,200,true,false,3048,true,422,38,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,404,1,25,45,landmark-unique,,,Citizenship ceremony - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html,200,true,false,1059,true,8043,89,49,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73,,true,6088,1,26,45,landmark-unique,,,Vérifiez les délais de traitement actuels de l&#39;IRCC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/citoyennete-canadienne/devenir-citoyen-canadien/ceremonie-citoyennete.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/citoyennete-canadienne/devenir-citoyen-canadien/ceremonie-citoyennete.html,200,true,false,1150,true,422,38,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,404,1,25,45,landmark-unique,,,Cérémonie de citoyenneté - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/impot/particuliers/sujets/credits-impot-frais-scolarite.html,https://www.canada.ca/fr/agence-revenu/services/impot/particuliers/sujets/credits-impot-frais-scolarite.html,404,false,false,2081,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
