issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,fetch_error,page_title
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/services-electroniques/services-ouverture-session-arc.html,https://www.canada.ca/fr/agence-revenu/services/services-electroniques/services-ouverture-session-arc.html,200,true,false,3062,true,669,45,45,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,false,0,0,0,0,,axe.analyze is not a function,,Se connecter à son compte de l&#39;ARC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/services.html,https://www.canada.ca/fr/services.html,200,true,false,2062,true,935,85,47,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Services du gouvernement du Canada - Canada.ca
18,Government of Canada,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/index.cfm?Lang=F,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/index.cfm?Lang=F,200,true,false,245,true,1446,100,66,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r68,,false,0,0,0,0,,axe.analyze is not a function,,"Profil du recensement, Recensement de la population de 2021"
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/compte.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/compte.html,200,true,false,3144,true,750,47,47,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Ouvrir une session dans votre compte sécurisé d’IRCC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu.html,https://www.canada.ca/fr/agence-revenu.html,200,true,false,3168,true,973,83,53,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Agence du revenu du Canada (ARC) - Canada.ca
18,Government of Canada,https://www.guichetemplois.gc.ca/rechercheemplois/resultats,https://www.guichetemplois.gc.ca/rechercheemplois/resultats,404,false,false,400,true,897,23,14,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66,,false,0,0,0,0,,axe.analyze is not a function,,Erreur HTTP 404 - Non trouvé - Guichet-Emplois
18,Government of Canada,https://www.canada.ca/fr.html,https://www.canada.ca/fr.html,200,true,false,3028,true,688,63,65,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Accueil - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/services/prestations.html,https://www.canada.ca/fr/services/prestations.html,200,true,false,3026,true,687,54,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Prestations - Canada.ca
18,Government of Canada,https://www.canada.ca/en/news.html,https://www.canada.ca/en/news.html,200,true,false,3179,true,505,43,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,false,0,0,0,0,,axe.analyze is not a function,,News - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/nouvelles.html,https://www.canada.ca/fr/nouvelles.html,200,true,false,2346,true,504,43,47,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,false,0,0,0,0,,axe.analyze is not a function,,Nouvelles - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-visitor-visa-imm5257.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-visitor-visa-imm5257.html,404,false,false,3071,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-passports/forms.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-passports/forms.html,200,true,false,2071,true,2670,145,52,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Find a passport or travel document form - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-change-conditions-extend-stay-remain-canada-worker-imm5710.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-change-conditions-extend-stay-remain-canada-worker-imm5710.html,404,false,false,3113,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/td1.html,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/td1.html,404,false,false,1063,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2201.html,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2201.html,200,true,false,2056,true,521,44,47,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,T2201 Disability Tax Credit Certificate - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/family-information-form-imm5707.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/family-information-form-imm5707.html,404,false,false,1249,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/use-representative-form-imm5476.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/use-representative-form-imm5476.html,404,false,false,1108,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2200.html,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2200.html,200,true,false,3132,true,510,42,47,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,T2200 Declaration of Conditions of Employment - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-temporary-residence-imm5257-schedule1.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-temporary-residence-imm5257-schedule1.html,404,false,false,1223,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/5005-r.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/5005-r.html,404,false,false,3144,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/renseignements-famille-imm5707.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/renseignements-famille-imm5707.html,404,false,false,3084,true,319,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://voyage.gc.ca/voyager/enfant/lettre-consentement,https://voyage.gc.ca/voyager/enfant/lettre-consentement,404,false,false,226,true,384,35,48,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Voyage.gc.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-visa-visiteur-imm5257.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-visa-visiteur-imm5257.html,404,false,false,2099,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-modifier-conditions-sejour-imm5710.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-modifier-conditions-sejour-imm5710.html,404,false,false,3190,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-statut-resident-temporaire-imm5257-annexe1.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-statut-resident-temporaire-imm5257-annexe1.html,404,false,false,2162,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t2201.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t2201.html,200,true,false,3052,true,1182,44,47,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,T2201 Certificat pour le crédit d&#39;impôt pour personnes handicapées - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t4sum.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t4sum.html,200,true,false,2075,true,1313,45,47,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,T4SUM Sommaire de la rémunération payée - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,200,true,false,1083,true,8050,89,49,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73,,false,0,0,0,0,,axe.analyze is not a function,,Check current IRCC processing times - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/account-individuals.html,https://www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,200,true,true,5059,true,682,44,45,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Sign in to your CRA account - Canada.ca
18,Government of Canada,https://www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-retirement-pension.html,https://www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-retirement-pension.html,404,false,false,1234,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/space-agency/news/multimedia.html,https://www.canada.ca/en/space-agency/news/multimedia.html,404,false,false,3080,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,200,true,false,2029,true,661,51,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Electronic travel authorization (eTA) - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship/become-canadian-citizen/citizenship-ceremony.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship/become-canadian-citizen/citizenship-ceremony.html,200,true,false,3086,true,422,38,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Citizenship ceremony - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html,200,true,false,2074,true,1166,38,49,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66,,false,0,0,0,0,,axe.analyze is not a function,,Vérifiez les délais de traitement actuels de l&#39;IRCC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/citoyennete-canadienne/devenir-citoyen-canadien/ceremonie-citoyennete.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/citoyennete-canadienne/devenir-citoyen-canadien/ceremonie-citoyennete.html,200,true,false,2039,true,422,38,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Cérémonie de citoyenneté - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/impot/particuliers/sujets/credits-impot-frais-scolarite.html,https://www.canada.ca/fr/agence-revenu/services/impot/particuliers/sujets/credits-impot-frais-scolarite.html,404,false,false,2152,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
