issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,fetch_error,page_title
28,USA Cities over 100k,https://dallascityhall.com/,https://dallascityhall.com/Pages/default.aspx,200,true,true,427,true,1057,99,46,54,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r87,,true,729,0,10,47,,,,"Welcome to the City of Dallas, Texas"
28,USA Cities over 100k,https://www.sanjoseca.gov/,https://www.sanjoseca.gov/,403,false,false,35,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,,Access Denied
28,USA Cities over 100k,https://www.austintexas.gov/,https://www.austintexas.gov/,200,true,false,104,true,832,25,75,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66,,true,757,3,26,50,landmark-banner-is-top-level;landmark-no-duplicate-banner;landmark-unique,,,Home | AustinTexas.gov
28,USA Cities over 100k,https://www.jacksonville.gov/,https://www.jacksonville.gov/,200,true,false,545,true,1437,110,114,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r83;https://alfa.siteimprove.com/rules/sia-r85,,true,936,8,78,43,aria-allowed-role;image-redundant-alt;link-name;region;role-img-alt,,,Jacksonville.gov - Welcome
28,USA Cities over 100k,https://www.fortworthtexas.gov/,https://www.fortworthtexas.gov/Home,200,true,true,1239,true,1804,64,3,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,1119,11,8,36,scrollable-region-focusable,,,Home – Welcome to the City of Fort Worth
28,USA Cities over 100k,https://www.columbus.gov/,https://www.columbus.gov/Home,200,true,true,557,true,968,20,89,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r83,,true,626,0,60,40,,,,"Home - City of Columbus, Ohio"
28,USA Cities over 100k,https://www.indy.gov/,https://www.indy.gov/,200,true,false,199,true,702,32,26,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r85;https://alfa.siteimprove.com/rules/sia-r87,,true,475,0,11,49,,,,indy.gov
28,USA Cities over 100k,https://www.charlottenc.gov/,https://www.charlottenc.gov/Home,200,true,true,99,true,1448,49,56,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r80;https://alfa.siteimprove.com/rules/sia-r85,,true,736,0,25,41,,,,Home - City of Charlotte
28,USA Cities over 100k,https://seattle.gov/,https://seattle.gov/,200,true,false,121,true,1845,167,36,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,868,0,4,41,,,,Seattle.gov Home
28,USA Cities over 100k,https://www.denvergov.org/,https://www.denvergov.org/Home,200,true,true,508,true,1783,55,15,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r83,,true,1058,2,23,38,aria-hidden-focus;heading-order,,,Home - City and County of Denver
28,USA Cities over 100k,https://dc.gov/,https://dc.gov/,200,true,false,48,true,855,114,44,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,590,15,6,63,image-alt;landmark-one-main;landmark-unique;meta-viewport;region,,,| DC
28,USA Cities over 100k,https://www.nashville.gov/,https://www.nashville.gov/,200,true,false,414,true,1401,140,54,41,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r60;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,1216,18,32,39,label-title-only;landmark-one-main;region,,,Metro Nashville and Davidson County | Nashville.gov
28,USA Cities over 100k,https://www.okc.gov/,https://www.okc.gov/Home,200,true,true,919,true,1698,56,18,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,1118,2,17,38,aria-allowed-role;aria-valid-attr-value,,,Home | City of OKC
28,USA Cities over 100k,https://www.elpasotexas.gov/,https://www.elpasotexas.gov/,200,true,false,283,true,932,137,96,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r80;https://alfa.siteimprove.com/rules/sia-r85,,true,528,15,48,54,landmark-one-main;landmark-unique;page-has-heading-one;region,,,City of El Paso
28,USA Cities over 100k,https://www.boston.gov/,https://www.boston.gov/,200,true,false,183,true,1358,159,95,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r85,,true,1463,58,44,41,aria-allowed-role;aria-required-parent;heading-order;image-alt;landmark-unique;link-name;page-has-heading-one;region,,,Homepage | Boston.gov
28,USA Cities over 100k,https://www.portland.gov/,https://www.portland.gov/,200,true,false,75,true,1347,131,1,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66,,true,1124,0,9,44,,,,"City of Portland, Oregon | Portland.gov"
28,USA Cities over 100k,https://www.lasvegasnevada.gov/,https://www.lasvegasnevada.gov/,200,true,false,1190,true,1153,113,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,621,28,6,49,heading-order;landmark-one-main;region,,,Home
28,USA Cities over 100k,https://detroitmi.gov/,https://detroitmi.gov/,200,true,false,385,false,0,0,0,0,,"<--- Last few GCs --->

[8897:0x3edff500]    93793 ms: Scavenge (reduce) 3738.2 (4141.5) -> 3738.0 (4142.3) MB, 3.09 / 0.00 ms  (average mu = 0.064, current mu = 0.027) allocation failure; 
[8897:0x3edff500]    93798 ms: Scavenge (reduce) 3738.9 (4142.3) -> 3738.7 (4142.8) MB, 3.45 / 0.00 ms  (average mu = 0.064, current mu = 0.027) allocation failure; 
[8897:0x3edff500]    93804 ms: Scavenge (reduce) 3739.4 (4142.8) -> 3739.3 (4143.3) MB, 4.33 / 0.00 ms  (average mu = 0.064, current mu = 0.027) allocation failure; 


<--- JS stacktrace --->

FATAL ERROR: Ineffective mark-compacts near heap limit Allocation failed - JavaScript heap out of memory
----- Native stack trace -----

 1: 0xb76dc5 node::OOMErrorHandler(char const*, v8::OOMDetails const&) [/home/runner/actions-runner/cached/externals/node20/bin/node]
 2: 0xee6120 v8::Utils::ReportOOMFailure(v8::internal::Isolate*, char const*, v8::OOMDetails const&) [/home/runner/actions-runner/cached/externals/node20/bin/node]
 3: 0xee6407 v8::internal::V8::FatalProcessOutOfMemory(v8::internal::Isolate*, char const*, v8::OOMDetails const&) [/home/runner/actions-runner/cached/externals/node20/bin/node]
 4: 0x10f8055  [/home/runner/actions-runner/cached/externals/node20/bin/node]
 5: 0x10f85e4 v8::internal::Heap::RecomputeLimits(v8::internal::GarbageCollector) [/home/runner/actions-runner/cached/externals/node20/bin/node]
 6: 0x110f4d4 v8::internal::Heap::PerformGarbageCollection(v8::internal::GarbageCollector, v8::internal::GarbageCollectionReason, char const*) [/home/runner/actions-runner/cached/externals/node20/bin/node]
 7: 0x110fcec v8::internal::Heap::CollectGarbage(v8::internal::AllocationSpace, v8::internal::GarbageCollectionReason, v8::GCCallbackFlags) [/home/runner/actions-runner/cached/externals/node20/bin/node]
 8: 0x10e5ff1 v8::internal::HeapAllocator::AllocateRawWithLightRetrySlowPath(int, v8::internal::AllocationType, v8::internal::AllocationOrigin, v8::internal::AllocationAlignment) [/home/runner/actions-runner/cached/externals/node20/bin/node]
 9: 0x10e7185 v8::internal::HeapAllocator::AllocateRawWithRetryOrFailSlowPath(int, v8::internal::AllocationType, v8::internal::AllocationOrigin, v8::internal::AllocationAlignment) [/home/runner/actions-runner/cached/externals/node20/bin/node]
10: 0x10c47d6 v8::internal::Factory::NewFillerObject(int, v8::internal::AllocationAlignment, v8::internal::AllocationType, v8::internal::AllocationOrigin) [/home/runner/actions-runner/cached/externals/node20/bin/node]
11: 0x1520316 v8::internal::Runtime_AllocateInYoungGeneration(int, unsigned long*, v8::internal::Isolate*) [/home/runner/actions-runner/cached/externals/node20/bin/node]
12: 0x7f9625e99ef6",true,1938,8,14,38,heading-order;label;landmark-banner-is-top-level;landmark-no-duplicate-banner;landmark-unique;link-name;page-has-heading-one,,,City of Detroit | Opportunity Rising
28,USA Cities over 100k,https://www.memphistn.gov/,https://memphistn.gov/,200,true,true,489,true,1667,137,30,44,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r20;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,true,1211,12,51,42,aria-allowed-role;landmark-no-duplicate-contentinfo;landmark-unique;link-name;page-has-heading-one,,,Home - The City of Memphis
28,USA Cities over 100k,https://www.baltimorecity.gov/,https://www.baltimorecity.gov/,200,true,false,222,true,1880,82,22,40,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,1779,9,55,35,landmark-no-duplicate-banner;landmark-unique;role-img-alt,,,Home | Baltimore City
28,USA Cities over 100k,https://city.milwaukee.gov/,https://city.milwaukee.gov/,403,false,false,124,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,62,1,0,64,meta-refresh,,,Just a moment...
28,USA Cities over 100k,https://www.cabq.gov/,https://www.cabq.gov/,200,true,false,62,true,1074,40,14,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r8,,true,605,3,2,42,definition-list;label;landmark-complementary-is-top-level,,,Homepage — City of Albuquerque
28,USA Cities over 100k,http://www.tucsonaz.gov/,https://www.tucsonaz.gov/Home,200,true,true,1331,true,1163,0,12,49,,,true,727,0,76,41,,,,Home City of Tucson
28,USA Cities over 100k,https://www.fresno.gov/,https://www.fresno.gov/,200,true,false,93,true,967,48,37,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r83,,true,733,2,16,38,landmark-unique;link-name,,,City of Fresno
