issue_number,scan_title,scan_browser,scan_color_scheme,scan_viewport_preset,scan_viewport_width,scan_viewport_height,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/,https://preservefoodservice.com/,200,true,false,7439,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,1272,25,22,3,15,0,aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Preserve - Sustainable Food Service Solutions &ndash; preservefoodservice
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/products/cutlery-dispenser-1,https://preservefoodservice.com/products/cutlery-dispenser-1,200,true,false,8005,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,2329,53,50,3,29,0,aria_attribute_valid;aria_child_tabbable;aria_child_valid;aria_complementary_labelled;aria_id_unique;aria_keyboard_handler_exists;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;img_alt_valid;input_label_exists;input_label_visible;label_name_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_quoted_correctly;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Cutlery Dispenser for Preserve Cutlery (Choose Recycled or Compostable &ndash; preservefoodservice
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/pages/preserve2go,https://preservefoodservice.com/pages/preserve2go,200,true,false,8129,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,1841,36,30,6,18,0,aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;img_alt_valid;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),6,,Preserve2Go &ndash; preservefoodservice
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/products/compostable-soup-spoon,https://preservefoodservice.com/products/compostable-soup-spoon,200,true,false,9261,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,2367,57,54,3,28,0,aria_attribute_valid;aria_child_tabbable;aria_child_valid;aria_complementary_labelled;aria_id_unique;aria_keyboard_handler_exists;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;img_alt_valid;input_label_exists;input_label_visible;label_name_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Compostable Medium Weight Soup Spoon - 840 units &ndash; preservefoodservice
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/products/recycled-plastic-cutlery,https://preservefoodservice.com/products/recycled-plastic-cutlery,200,true,false,19755,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,1813,53,50,3,28,0,aria_attribute_valid;aria_child_tabbable;aria_child_valid;aria_complementary_labelled;aria_id_unique;aria_keyboard_handler_exists;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;img_alt_valid;input_label_exists;input_label_visible;label_name_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Recycled Polypro Medium Weight Fork - 840 units &ndash; preservefoodservice
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/products/preserve-every-day-bowls-100-count,https://preservefoodservice.com/products/preserve-every-day-bowls-100-count,200,true,false,9302,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,2118,53,50,3,27,0,aria_attribute_valid;aria_child_tabbable;aria_child_valid;aria_complementary_labelled;aria_id_unique;aria_keyboard_handler_exists;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;img_alt_valid;input_label_exists;input_label_visible;label_name_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Preserve Everyday Bowls - 100 Count &ndash; preservefoodservice
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/products/recycled-plastic-medium-weight-fork-individually-wrapped-500-units,https://preservefoodservice.com/products/recycled-plastic-medium-weight-fork-individually-wrapped-500-units,200,true,false,9345,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,1636,42,39,3,24,0,aria_child_tabbable;aria_child_valid;aria_complementary_labelled;aria_id_unique;aria_keyboard_handler_exists;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;input_label_exists;input_label_visible;label_name_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Recycled Polypro Medium Weight Fork - Individually Wrapped 500 units &ndash; preservefoodservice
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/products/round-food-storage-container-large-60-count,https://preservefoodservice.com/products/round-food-storage-container-large-60-count,200,true,false,10099,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,2149,55,52,3,29,0,aria_attribute_valid;aria_child_tabbable;aria_child_valid;aria_complementary_labelled;aria_id_unique;aria_keyboard_handler_exists;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;img_alt_valid;input_label_exists;input_label_visible;label_name_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Round Reusable Container (BASE ONLY) | Large | 60 Count &ndash; preservefoodservice
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/products/heavy-duty-cutlery-fork,https://preservefoodservice.com/products/heavy-duty-cutlery-fork,200,true,false,9764,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,1822,55,52,3,27,0,aria_attribute_valid;aria_child_tabbable;aria_child_valid;aria_complementary_labelled;aria_id_unique;aria_keyboard_handler_exists;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;img_alt_valid;input_label_exists;input_label_visible;label_name_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Heavy Duty Cutlery - Fork (500 count) &ndash; preservefoodservice
329,Preserve Food Svc. Site Landing Page Comp (7.17.26),chromium,both,desktop,1280,800,https://preservefoodservice.com/products/medium-compostable-plate-250-count,https://preservefoodservice.com/products/medium-compostable-plate-250-count,200,true,false,10324,false,0,0,0,0,,Skipped (not requested),true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,1979,57,54,3,29,0,aria_attribute_valid;aria_child_tabbable;aria_child_valid;aria_complementary_labelled;aria_id_unique;aria_keyboard_handler_exists;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;img_alt_valid;input_label_exists;input_label_visible;label_name_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Medium Compostable Plate | 250 Count &ndash; preservefoodservice
