issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
62,Barcelona.cat,https://barcelona.cat/,https://www.barcelona.cat/ca,200,true,true,10862,false,0,0,0,0,,Skipped (not requested),true,1500,39,22,37,aria-progressbar-name;aria-prohibited-attr;button-name;color-contrast;frame-title;html-lang-valid;image-alt;landmark-no-duplicate-banner;landmark-unique;link-name;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,74,18,18,0,0,0,distinguishable/link-in-text-block;keyboard-accessible/focus-order;keyboard-accessible/tabindex;labels-and-names/frame-title;labels-and-names/label-title-only;landmarks/landmark-unique;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),4,,El portal web oficial de Barcelona | Ajuntament de Barcelona
62,Barcelona.cat,https://barcelona.cat/en/living-in-bcn/accessibility,https://www.barcelona.cat/en/living-in-bcn/accessibility,200,true,true,5087,false,0,0,0,0,,Skipped (not requested),true,937,24,31,44,image-alt;landmark-no-duplicate-banner;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,69,23,23,0,0,0,aria/aria-allowed-role;aria/presentation-role-conflict;distinguishable/color-contrast;keyboard-accessible/tabindex;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),0,,Accessibility | Barcelona.cat | Barcelona City Council
62,Barcelona.cat,https://barcelona.cat/en/what-to-do-in-bcn/bathing-and-beaches/accessibility,https://www.barcelona.cat/en/what-to-do-in-bcn/bathing-and-beaches/accessibility,200,true,true,4630,false,0,0,0,0,,Skipped (not requested),true,697,24,20,44,image-alt;landmark-no-duplicate-banner;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,84,8,8,0,0,0,keyboard-accessible/tabindex;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),0,,Accessibility at beaches | Barcelona | Barcelona City Council
62,Barcelona.cat,https://barcelona.cat/en/what-to-do-in-bcn/montjuic-park/find-out-about-montjuic-park-council,https://www.barcelona.cat/en/what-to-do-in-bcn/montjuic-park/find-out-about-montjuic-park-council,200,true,true,6305,false,0,0,0,0,,Skipped (not requested),true,640,24,20,44,image-alt;landmark-no-duplicate-banner;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,84,8,8,0,0,0,keyboard-accessible/tabindex;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),0,,Montjuïc Park Council | Barcelona City Council
62,Barcelona.cat,https://barcelona.cat/ca,https://www.barcelona.cat/ca,200,true,true,5640,false,0,0,0,0,,Skipped (not requested),true,1500,39,22,37,aria-progressbar-name;aria-prohibited-attr;button-name;color-contrast;frame-title;html-lang-valid;image-alt;landmark-no-duplicate-banner;landmark-unique;link-name;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,74,18,18,0,0,0,distinguishable/link-in-text-block;keyboard-accessible/focus-order;keyboard-accessible/tabindex;labels-and-names/frame-title;labels-and-names/label-title-only;landmarks/landmark-unique;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),4,,El portal web oficial de Barcelona | Ajuntament de Barcelona
62,Barcelona.cat,https://barcelona.cat/en,https://www.barcelona.cat/en,200,true,true,7677,false,0,0,0,0,,Skipped (not requested),true,1494,39,22,37,aria-progressbar-name;aria-prohibited-attr;button-name;color-contrast;frame-title;html-lang-valid;image-alt;landmark-no-duplicate-banner;landmark-unique;link-name;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,74,18,18,0,0,0,distinguishable/link-in-text-block;keyboard-accessible/focus-order;keyboard-accessible/tabindex;labels-and-names/frame-title;labels-and-names/label-title-only;landmarks/landmark-unique;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),4,,The official Barcelona website | Barcelona City Council
62,Barcelona.cat,https://barcelona.cat/es,https://www.barcelona.cat/es,200,true,true,7793,false,0,0,0,0,,Skipped (not requested),true,1503,39,22,37,aria-progressbar-name;aria-prohibited-attr;button-name;color-contrast;frame-title;html-lang-valid;image-alt;landmark-no-duplicate-banner;landmark-unique;link-name;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,74,18,18,0,0,0,distinguishable/link-in-text-block;keyboard-accessible/focus-order;keyboard-accessible/tabindex;labels-and-names/frame-title;labels-and-names/label-title-only;landmarks/landmark-unique;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),4,,El portal web oficial de Barcelona | Ayuntamiento de Barcelona
62,Barcelona.cat,https://barcelona.cat/ca/canelons,https://www.barcelona.cat/ca/canelons,200,true,true,4932,false,0,0,0,0,,Skipped (not requested),true,609,23,9,44,landmark-no-duplicate-banner;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,84,8,8,0,0,0,keyboard-accessible/tabindex;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),0,,Canelons de Nadal | La meva Barcelona
62,Barcelona.cat,https://barcelona.cat/ca/coneixbcn,https://www.barcelona.cat/ca/coneixbcn,200,true,true,4750,false,0,0,0,0,,Skipped (not requested),true,806,25,22,43,aria-required-children;image-alt;landmark-no-duplicate-banner;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,83,9,9,0,0,0,adaptable/aria-required-children;keyboard-accessible/tabindex;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),0,,Coneix BCN | Barcelona.cat | Ajuntament de Barcelona
62,Barcelona.cat,https://barcelona.cat/ca/diada-nacional-de-catalunya-2022,https://www.barcelona.cat/ca/diada-nacional-de-catalunya-2022,200,true,true,4824,false,0,0,0,0,,Skipped (not requested),true,526,23,8,45,landmark-no-duplicate-banner;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,84,8,8,0,0,0,keyboard-accessible/tabindex;landmarks/no-duplicate-banner;text-alternatives/img-alt,,false,0,0,0,0,,Skipped (not requested),0,,Diada 2022 | Web de Barcelona | Ajuntament de Barcelona
