issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,duplicate_findings,fetch_error,page_title
28,USA Cities over 100k,https://www.anaheim.net/,https://www.anaheim.net/,200,true,false,24141,true,1284,47,95,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61,,true,1686,15,48,41,frame-title;landmark-unique;page-has-heading-one;region,,true,6996,105,55,50,97,0,aria_content_in_landmark;aria_keyboard_handler_exists;aria_landmark_name_unique;aria_navigation_label_unique;aria_region_label_unique;aria_role_redundant;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;form_submit_button_exists;frame_src_valid;frame_title_exists;input_label_before;input_onchange_review;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient;widget_tabbable_single,,true,70,22,22,0,0,0,keyboard-accessible/focus-order;labels-and-names/frame-title;landmarks/complementary-is-top-level;landmarks/landmark-unique;landmarks/region;navigable/page-has-heading-one,,83,,"Anaheim, CA - Official Website | Official Website"
28,USA Cities over 100k,https://sanjuan.pr/,https://sanjuan.pr/,,false,false,226,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,0,fetch failed,
28,USA Cities over 100k,https://www.lexingtonky.gov/,https://www.lexingtonky.gov/,200,true,false,12558,true,606,46,0,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73,,true,506,1,3,44,region,,true,1405,31,25,6,26,0,aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;form_submit_button_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse,,true,89,3,3,0,0,0,labels-and-names/label-content-mismatch,,36,,"Homepage | City of Lexington, Kentucky"
28,USA Cities over 100k,http://www.stocktongov.com/,https://www.stocktonca.gov/,200,true,true,17205,true,999,49,22,53,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r83;https://alfa.siteimprove.com/rules/sia-r87,,true,923,10,21,43,aria-prohibited-attr;button-name;empty-heading;frame-title;heading-order;link-name;region;skip-link,,true,2304,133,116,17,102,0,aria_accessiblename_exists;aria_attribute_valid;aria_content_in_landmark;aria_hidden_nontabbable;element_attribute_deprecated;element_id_unique;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;form_submit_button_exists;frame_src_valid;frame_title_exists;heading_content_exists;input_label_exists;input_label_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient;widget_tabbable_exists,,true,54,38,37,1,0,0,aria/aria-hidden-focus;distinguishable/color-contrast;distinguishable/link-in-text-block;keyboard-accessible/focus-order;labels-and-names/button-name;labels-and-names/frame-title;labels-and-names/frame-title-unique;landmarks/region;navigable/empty-heading;navigable/heading-order;navigable/link-name;navigable/page-has-heading-one;navigable/skip-link;text-alternatives/image-alt-words;text-alternatives/image-redundant-alt,,47,,"Stockton, CA"
28,USA Cities over 100k,http://www.cctexas.com/,http://www.cctexas.com/,,false,false,802,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,0,fetch failed,
28,USA Cities over 100k,https://www.cityofhenderson.com/,https://www.cityofhenderson.com/,403,false,false,2589,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
28,USA Cities over 100k,https://www.riversideca.gov/,https://www.riversideca.gov/,200,true,false,15069,true,1589,150,14,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r75;https://alfa.siteimprove.com/rules/sia-r78,,true,787,18,16,48,button-name;heading-order;image-alt;landmark-banner-is-top-level;landmark-no-duplicate-banner;landmark-unique;link-name;region,,true,2788,55,40,15,29,0,aria_content_in_landmark;aria_landmark_name_unique;aria_role_valid;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;heading_markup_misuse;html_lang_exists;img_alt_valid;input_label_before;input_label_exists;media_keyboard_controllable;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;widget_tabbable_single,,false,0,0,0,0,0,0,,"page.addScriptTag: Refused to load media from 'blob:https://www.riversideca.gov/e785496e-5f73-4c2e-9ea0-9dad0cdfd5c2' because it violates the following Content Security Policy directive: ""default-src 'self' data: https://*.s3.amazonaws.com"". Note that 'media-src' was not explicitly set, so 'default-src' is used as a fallback.
",146,,"Riverside, California | City of Arts & Innovation"
28,USA Cities over 100k,https://www.newarknj.gov/,https://www.newarknj.gov/,200,true,false,24257,true,1824,306,613,39,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r80,,true,1371,10,58,33,aria-required-children;aria-required-parent;aria-valid-attr-value;landmark-unique;page-has-heading-one;region,,true,4122,85,72,13,60,0,aria_child_valid;aria_content_in_landmark;aria_id_unique;aria_keyboard_handler_exists;aria_landmark_name_unique;aria_navigation_label_unique;aria_parent_required;aria_region_label_unique;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;form_submit_button_exists;frame_src_valid;input_label_before;input_label_visible;input_onchange_review;label_name_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;widget_tabbable_single,,true,75,17,17,0,0,0,distinguishable/color-contrast;distinguishable/link-in-text-block;keyboard-accessible/focus-order;landmarks/complementary-is-top-level;landmarks/landmark-unique;landmarks/region;navigable/page-has-heading-one,,297,,"Newark, NJ | Official Website"
28,USA Cities over 100k,https://www.stpaul.gov/,https://www.stpaul.gov/,200,true,false,13252,true,1762,99,29,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,true,1669,5,34,43,region,,true,8144,479,262,217,437,0,aria_attribute_valid;aria_content_in_landmark;aria_navigation_label_unique;aria_role_redundant;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;input_label_visible;label_name_visible;media_keyboard_controllable;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;target_spacing_sufficient;text_block_heading;text_contrast_sufficient;text_sensory_misuse;widget_tabbable_exists,,true,78,14,14,0,0,0,distinguishable/color-contrast;landmarks/landmark-unique,,277,,Home | Saint Paul Minnesota
28,USA Cities over 100k,https://www.santa-ana.org/,https://www.santa-ana.org/,200,true,false,2954,true,14,3,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,7,4,0,80,html-has-lang;landmark-one-main;region,,true,20,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,88,4,4,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,0,,Welcome - City of Santa Ana
28,USA Cities over 100k,http://www.cityofirvine.org/,https://cityofirvine.org/,200,true,true,17347,true,1951,335,466,45,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r110;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r21;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r8,,true,1670,50,106,46,aria-roles;color-contrast;image-alt;landmark-one-main;link-in-text-block;link-name;meta-viewport;page-has-heading-one;region;select-name,,true,4815,299,256,43,369,0,a_text_purpose;aria_content_in_landmark;aria_contentinfo_misuse;aria_form_label_unique;aria_role_allowed;aria_role_redundant;element_attribute_deprecated;element_orientation_unlocked;element_tabbable_visible;img_alt_valid;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;target_spacing_sufficient;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,59,33,32,1,0,0,aria/aria-roles;distinguishable/color-contrast;distinguishable/link-in-text-block;distinguishable/meta-viewport;labels-and-names/form-label;landmarks/landmark-main;landmarks/region;navigable/link-name;text-alternatives/img-alt,,335,,City of Irvine
28,USA Cities over 100k,https://www.orlando.gov/,https://www.orlando.gov/Home,200,true,true,11421,true,1363,13,8,47,https://alfa.siteimprove.com/rules/sia-r111,,true,608,0,1,38,,,true,1541,12,11,1,14,0,aria_content_in_landmark;aria_keyboard_handler_exists;element_attribute_deprecated;element_tabbable_visible;label_name_visible;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,91,1,1,0,0,0,landmarks/region,,11,,Home  - City of Orlando
28,USA Cities over 100k,https://pittsburghpa.gov/,https://www.pittsburghpa.gov/Home,200,true,true,11275,true,1375,32,31,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r78,,true,840,1,28,37,heading-order,,true,1880,17,17,0,18,0,aria_content_in_landmark;aria_id_unique;aria_keyboard_handler_exists;element_attribute_deprecated;element_tabbable_visible;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,90,2,2,0,0,0,landmarks/region;navigable/heading-order,,23,,"Home - Pittsburgh, PA"
28,USA Cities over 100k,https://greaterstlinc.com/,https://greaterstlinc.com/,200,true,false,17339,true,1310,193,88,44,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,true,946,62,80,46,aria-allowed-role;landmark-unique;link-name;meta-viewport;region,,true,4607,197,128,69,144,0,a_text_purpose;aria_content_in_landmark;aria_contentinfo_misuse;aria_navigation_label_unique;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;figure_label_exists;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;input_label_exists;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;svg_graphics_labelled;target_spacing_sufficient;text_block_heading;text_contrast_sufficient,,true,5,87,37,50,0,0,aria/aria-hidden-focus;distinguishable/color-contrast;distinguishable/meta-viewport;keyboard-accessible/focus-order;landmarks/landmark-main;landmarks/no-duplicate-contentinfo;navigable/link-name,,282,,"Welcome to Greater St. Louis, Inc. - Greater St Louis, Inc"
28,USA Cities over 100k,https://greensboro-nc.gov/,https://greensboro-nc.gov/,,false,false,53,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,0,fetch failed,
28,USA Cities over 100k,https://www.jerseycitynj.gov/,https://www.jerseycitynj.gov/,200,true,false,22806,true,1492,133,22,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r8;https://alfa.siteimprove.com/rules/sia-r83,,true,741,35,9,41,aria-required-children;aria-required-parent;aria-valid-attr-value;frame-title;image-redundant-alt;landmark-one-main;list;meta-viewport;region;select-name,,true,4217,293,292,1,26,0,aria_contentinfo_misuse;element_attribute_deprecated;element_tabbable_visible;form_submit_button_exists;frame_src_valid;frame_title_exists;img_alt_redundant;input_label_exists;style_color_misuse;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient,,true,81,11,10,1,0,0,distinguishable/link-in-text-block;distinguishable/meta-viewport;labels-and-names/form-label;landmarks/landmark-main;navigable/skip-link;text-alternatives/image-redundant-alt,,117,,Home - City of Jersey City
28,USA Cities over 100k,https://www.muni.org/,https://www.muni.org/pages/default.aspx,200,true,true,25038,true,1195,405,4,56,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r8;https://alfa.siteimprove.com/rules/sia-r83,,true,607,24,2,58,image-alt;input-button-name;label;landmark-unique;region,,true,3899,99,70,29,64,0,aria_eventhandler_role_valid;aria_form_label_unique;aria_landmark_name_unique;aria_navigation_label_unique;element_attribute_deprecated;img_alt_valid;input_label_exists;label_name_visible;script_onclick_misuse;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,80,12,12,0,0,0,adaptable/list-children;labels-and-names/frame-title;landmarks/landmark-main;landmarks/region;text-alternatives/img-alt,,377,,"Muni.org
            
            
            Anchorage, Alaska: The Official Municipality of Anchorage, Alaska website"
28,USA Cities over 100k,https://www.lincoln.ne.gov/,https://www.lincoln.ne.gov/Home,200,true,true,8643,true,1076,32,0,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r83,,true,748,1,11,42,heading-order,,true,1939,14,14,0,12,0,aria_child_valid;aria_content_in_landmark;aria_eventhandler_role_valid;aria_id_unique;element_attribute_deprecated;element_tabbable_visible;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_sensory_misuse,,true,90,2,2,0,0,0,landmarks/region;navigable/heading-order,,17,,"Home – City of Lincoln, NE"
28,USA Cities over 100k,http://www.plano.gov/,https://www.plano.gov/,200,true,true,10808,true,560,10,0,56,https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r83,,true,662,3,7,46,region,,true,4830,21,21,0,16,0,aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;form_submit_button_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_contrast_sufficient;widget_tabbable_single,,true,89,3,3,0,0,0,labels-and-names/label-content-mismatch;landmarks/complementary-is-top-level;landmarks/region,,6,,"Plano, TX - Official Website | Official Website"
28,USA Cities over 100k,https://www.durhamnc.gov/,https://www.durhamnc.gov/,200,true,false,32930,true,2581,381,625,42,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r85,,true,2017,30,63,33,aria-required-children;aria-required-parent;aria-valid-attr-value;landmark-unique;link-name;region,,true,7473,143,116,27,96,0,a_text_purpose;aria_child_valid;aria_content_in_landmark;aria_id_unique;aria_keyboard_handler_exists;aria_landmark_name_unique;aria_navigation_label_unique;aria_parent_required;aria_region_label_unique;aria_role_redundant;aria_widget_labelled;blockquote_cite_exists;element_attribute_deprecated;element_id_unique;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;form_submit_button_exists;frame_src_valid;input_label_before;input_label_visible;input_onchange_review;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;target_spacing_sufficient;text_block_heading;text_contrast_sufficient;widget_tabbable_single,,true,73,19,19,0,0,0,keyboard-accessible/focus-order;landmarks/complementary-is-top-level;landmarks/landmark-unique;landmarks/region;navigable/link-name;navigable/page-has-heading-one,,372,,"Durham, NC | Official Website"
28,USA Cities over 100k,http://www.cityofirvine.org/,https://cityofirvine.org/,200,true,true,16303,true,1951,335,466,45,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r110;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r21;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r8,,true,1670,50,106,46,aria-roles;color-contrast;image-alt;landmark-one-main;link-in-text-block;link-name;meta-viewport;page-has-heading-one;region;select-name,,true,4821,300,257,43,370,0,a_text_purpose;aria_content_in_landmark;aria_contentinfo_misuse;aria_form_label_unique;aria_role_allowed;aria_role_redundant;element_attribute_deprecated;element_orientation_unlocked;element_tabbable_visible;frame_src_valid;img_alt_valid;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;target_spacing_sufficient;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,59,33,32,1,0,0,aria/aria-roles;distinguishable/color-contrast;distinguishable/link-in-text-block;distinguishable/meta-viewport;labels-and-names/form-label;landmarks/landmark-main;landmarks/region;navigable/link-name;text-alternatives/img-alt,,335,,City of Irvine
28,USA Cities over 100k,https://www.buffalony.gov/,https://www.buffalony.gov/,200,true,false,16260,true,1152,86,211,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r74,,true,1368,13,115,36,aria-required-children;aria-required-parent;aria-valid-attr-value;landmark-unique;page-has-heading-one;region,,true,4344,88,76,12,61,0,aria_attribute_deprecated;aria_child_valid;aria_content_in_landmark;aria_id_unique;aria_keyboard_handler_exists;aria_landmark_name_unique;aria_navigation_label_unique;aria_parent_required;aria_role_redundant;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;form_submit_button_exists;input_label_before;input_label_visible;input_onchange_review;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;target_spacing_sufficient;text_block_heading;text_contrast_sufficient;widget_tabbable_single,,true,75,17,17,0,0,0,aria/aria-prohibited-attr;keyboard-accessible/focus-order;labels-and-names/duplicate-id-aria;labels-and-names/label-content-mismatch;landmarks/complementary-is-top-level;landmarks/landmark-unique;landmarks/region;navigable/page-has-heading-one,,75,,"Buffalo, NY | Official Website"
28,USA Cities over 100k,http://www.chandleraz.gov/,https://www.chandleraz.gov/,200,true,true,27521,true,1872,78,107,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,1375,13,37,37,aria-allowed-role;color-contrast;landmark-no-duplicate-contentinfo;landmark-unique;listitem;region,,true,4149,179,69,110,130,0,aria_complementary_labelled;aria_content_in_landmark;aria_contentinfo_label_unique;aria_contentinfo_single;aria_id_unique;aria_keyboard_handler_exists;aria_landmark_name_unique;aria_navigation_label_unique;aria_role_redundant;aria_role_valid;aria_widget_labelled;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;heading_content_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;widget_tabbable_single,,true,79,13,13,0,0,0,aria/aria-allowed-role;distinguishable/color-contrast;landmarks/no-duplicate-contentinfo;landmarks/region;navigable/heading-order,,177,,"Welcome to Chandler, Arizona | City of Chandler"
28,USA Cities over 100k,http://www.chulavistaca.gov/,http://www.chulavistaca.gov/,403,false,false,2473,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
28,USA Cities over 100k,https://toledo.oh.gov/,https://toledo.oh.gov/,200,true,false,9207,true,705,57,40,50,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73,,true,1019,8,0,47,color-contrast;empty-heading;image-redundant-alt,,true,1559,110,74,36,104,0,aria_accessiblename_exists;element_attribute_deprecated;heading_content_exists;img_alt_redundant;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,87,5,5,0,0,0,labels-and-names/frame-title;landmarks/region;navigable/empty-heading;text-alternatives/image-redundant-alt,,82,,City of Toledo | Home
28,USA Cities over 100k,https://www.cityofmadison.com/,https://www.cityofmadison.com/,200,true,false,13353,true,1674,73,2,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r73,,true,1309,1,10,38,landmark-complementary-is-top-level,,true,3622,17,17,0,8,0,aria_complementary_labelled;aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse,,true,90,2,2,0,0,0,distinguishable/color-contrast;labels-and-names/label-content-mismatch,,67,,"City of Madison, WI"
28,USA Cities over 100k,https://www.reno.gov/,https://www.reno.gov/,403,false,false,2336,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
28,USA Cities over 100k,https://www.cityoffortwayne.org/,https://www.cityoffortwayne.org/,,false,false,10493,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,0,fetch failed,
28,USA Cities over 100k,https://www.cityofnorthlasvegas.com/,https://www.cityofnorthlasvegas.com/,403,false,false,2561,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
