issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
285,Belgium municipalities (BE-WLX),https://www.arlon.be/,https://www.arlon.be/,200,true,false,13477,false,0,0,0,0,,Skipped (not requested),true,1562,7,159,42,aria-allowed-role;aria-required-children;region,,false,0,0,0,0,0,0,,Skipped (not requested),true,63,29,29,0,0,0,aria/aria-allowed-role;labels-and-names/label-content-mismatch;landmarks/region,,false,0,0,0,0,,Skipped (not requested),0,,Accueil — Arlon
285,Belgium municipalities (BE-WLX),https://www.attert.be/,https://www.attert.be/,200,true,false,13296,false,0,0,0,0,,Skipped (not requested),true,1258,8,44,43,aria-allowed-role;aria-required-children;heading-order;region,,false,0,0,0,0,0,0,,Skipped (not requested),true,64,28,28,0,0,0,aria/aria-allowed-role;distinguishable/color-contrast;labels-and-names/label-content-mismatch;landmarks/region;navigable/heading-order,,false,0,0,0,0,,Skipped (not requested),0,,Accueil — Commune d'Attert
285,Belgium municipalities (BE-WLX),https://www.aubange.be/,https://www.aubange.be/,200,true,false,10082,false,0,0,0,0,,Skipped (not requested),true,1075,17,2,44,aria-hidden-focus;color-contrast;landmark-unique;link-name,,false,0,0,0,0,0,0,,Skipped (not requested),true,79,13,13,0,0,0,aria/aria-hidden-focus;distinguishable/color-contrast;navigable/link-name,,false,0,0,0,0,,Skipped (not requested),0,,"Ville d&#x27;Aubange, sept visages, une volonté"
285,Belgium municipalities (BE-WLX),https://www.bastogne.be/,https://www.bastogne.be/,200,true,false,12645,false,0,0,0,0,,Skipped (not requested),true,1411,7,60,42,aria-allowed-role;aria-required-children;region,,false,0,0,0,0,0,0,,Skipped (not requested),true,66,26,26,0,0,0,aria/aria-allowed-role;distinguishable/color-contrast;labels-and-names/label-content-mismatch;landmarks/region,,false,0,0,0,0,,Skipped (not requested),0,,Accueil — Ville de Bastogne
285,Belgium municipalities (BE-WLX),https://www.bertrix.be/,https://www.bertrix.be/,200,true,false,18456,false,0,0,0,0,,Skipped (not requested),true,1647,40,39,43,aria-prohibited-attr;aria-valid-attr;button-name;color-contrast;frame-title;link-name;meta-viewport,,false,0,0,0,0,0,0,,Skipped (not requested),true,55,37,36,1,0,0,aria/aria-valid-attr;distinguishable/color-contrast;distinguishable/meta-viewport;labels-and-names/frame-title;landmarks/region;navigable/link-name,,false,0,0,0,0,,Skipped (not requested),9,,Bertrix
285,Belgium municipalities (BE-WLX),https://www.bouillon.be/,https://www.bouillon.be/,200,true,false,12630,false,0,0,0,0,,Skipped (not requested),true,507,23,28,46,landmark-one-main;link-name;meta-viewport;page-has-heading-one;region,,false,0,0,0,0,0,0,,Skipped (not requested),true,0,413,407,6,0,0,adaptable/list-children;aria/aria-allowed-attr;aria/aria-valid-attr-value;distinguishable/color-contrast;distinguishable/link-in-text-block;distinguishable/meta-viewport;landmarks/landmark-main;navigable/link-name;navigable/page-has-heading-one,,false,0,0,0,0,,Skipped (not requested),6,,Bouillon - la Commune
285,Belgium municipalities (BE-WLX),https://www.chiny.be/,https://www.chiny.be/,200,true,false,16964,false,0,0,0,0,,Skipped (not requested),true,782,127,39,45,aria-hidden-focus;color-contrast;frame-title;heading-order;image-alt;landmark-one-main;link-in-text-block;link-name;region,,false,0,0,0,0,0,0,,Skipped (not requested),true,43,49,49,0,0,0,aria/aria-hidden-focus;distinguishable/color-contrast;distinguishable/link-in-text-block;labels-and-names/frame-title;landmarks/landmark-main;landmarks/region;navigable/heading-order;navigable/link-name;text-alternatives/image-alt-words;text-alternatives/image-redundant-alt,,false,0,0,0,0,,Skipped (not requested),48,,Accueil - Site officiel de la commune de Chiny - Ville de Chiny
285,Belgium municipalities (BE-WLX),https://www.daverdisse.be/,https://www.daverdisse.be/,200,true,false,11550,false,0,0,0,0,,Skipped (not requested),true,392,15,15,56,landmark-one-main;meta-viewport;page-has-heading-one;region,,false,0,0,0,0,0,0,,Skipped (not requested),true,0,220,220,0,0,0,adaptable/list-children;aria/aria-allowed-attr;aria/aria-valid-attr-value;distinguishable/color-contrast;distinguishable/meta-viewport;landmarks/landmark-main;navigable/page-has-heading-one,,false,0,0,0,0,,Skipped (not requested),0,,Commune de Daverdisse
285,Belgium municipalities (BE-WLX),https://www.durbuy.be/,https://www.durbuy.be/,200,true,false,14985,false,0,0,0,0,,Skipped (not requested),true,864,93,10,44,aria-prohibited-attr;aria-roles;button-name;color-contrast;frame-title;image-alt;link-name;region,,false,0,0,0,0,0,0,,Skipped (not requested),true,15,77,77,0,0,0,aria/aria-allowed-role;aria/aria-roles;distinguishable/color-contrast;distinguishable/link-in-text-block;labels-and-names/frame-title;landmarks/landmark-unique;landmarks/region;navigable/link-name;navigable/page-has-heading-one,,false,0,0,0,0,,Skipped (not requested),13,,"Site officiel de la Commune de Durbuy &#8211; Toutes les informations administratives et liens vers la culture, le sport et le tourisme"
285,Belgium municipalities (BE-WLX),https://www.erezee.be/,https://www.erezee.be/,200,true,false,13388,false,0,0,0,0,,Skipped (not requested),true,1176,8,53,43,aria-allowed-role;aria-required-children;empty-heading;heading-order;region,,false,0,0,0,0,0,0,,Skipped (not requested),true,64,28,28,0,0,0,aria/aria-allowed-role;distinguishable/color-contrast;labels-and-names/label-content-mismatch;landmarks/region;navigable/empty-heading;navigable/heading-order,,false,0,0,0,0,,Skipped (not requested),0,,Accueil — Commune d'Erezée
