issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
66,Sweden's Government,https://government.se/contacts/,https://government.se/contacts/,403,false,false,14813,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/,https://government.se/government-of-sweden/,403,false,false,14487,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/,https://government.se/government-policy/,403,false,false,14480,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/,https://government.se/how-sweden-is-governed/,403,false,false,14510,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/information-material/,https://government.se/information-material/,403,false,false,14461,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/international-development-cooperation-strategies/,https://government.se/international-development-cooperation-strategies/,403,false,false,14654,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/legal-documents/,https://government.se/legal-documents/,403,false,false,14478,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-images/,https://government.se/press-images/,403,false,false,14444,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-releases/,https://government.se/press-releases/,403,false,false,14494,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-room/,https://government.se/press-room/,403,false,false,14427,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/subscribe-via-email/,https://government.se/subscribe-via-email/,403,false,false,14970,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,154,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/sweden-in-the-eu/,https://government.se/sweden-in-the-eu/,403,false,false,14495,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/swedish-treaty-series/,https://government.se/swedish-treaty-series/,403,false,false,14401,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/the-government-offices/,https://government.se/the-government-offices/,403,false,false,14427,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/webcasts/,https://government.se/webcasts/,403,false,false,14414,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-for-foreign-affairs/,https://government.se/government-of-sweden/ministry-for-foreign-affairs/,403,false,false,19102,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-of-climate-and-enterprise/,https://government.se/government-of-sweden/ministry-of-climate-and-enterprise/,403,false,false,14456,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-of-culture/,https://government.se/government-of-sweden/ministry-of-culture/,403,false,false,14455,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-of-defence/,https://government.se/government-of-sweden/ministry-of-defence/,403,false,false,14454,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-of-education-and-research/,https://government.se/government-of-sweden/ministry-of-education-and-research/,403,false,false,14511,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-of-employment/,https://government.se/government-of-sweden/ministry-of-employment/,403,false,false,14399,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-of-finance/,https://government.se/government-of-sweden/ministry-of-finance/,403,false,false,14471,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-of-health-and-social-affairs/,https://government.se/government-of-sweden/ministry-of-health-and-social-affairs/,403,false,false,14505,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-of-justice/,https://government.se/government-of-sweden/ministry-of-justice/,403,false,false,14447,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/adult-education/,https://government.se/government-policy/adult-education/,403,false,false,14541,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/care-for-older-people/,https://government.se/government-policy/care-for-older-people/,403,false,false,14441,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/central-government-administration/,https://government.se/government-policy/central-government-administration/,403,false,false,14388,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/childrens-rights/,https://government.se/government-policy/childrens-rights/,403,false,false,14524,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/civil-defence/,https://government.se/government-policy/civil-defence/,403,false,false,14422,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/civil-society-and-sport/,https://government.se/government-policy/civil-society-and-sport/,403,false,false,14489,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/combating-terrorism/,https://government.se/government-policy/combating-terrorism/,403,false,false,14469,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/committees/,https://government.se/how-sweden-is-governed/committees/,403,false,false,14740,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,154,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/general-elections-and-referendums/,https://government.se/how-sweden-is-governed/general-elections-and-referendums/,403,false,false,14472,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/public-agencies-and-how-they-are-governed/,https://government.se/how-sweden-is-governed/public-agencies-and-how-they-are-governed/,403,false,false,14522,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/state-owned-enterprises/,https://government.se/how-sweden-is-governed/state-owned-enterprises/,403,false,false,14461,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/swedish-legislation---how-laws-are-made/,https://government.se/how-sweden-is-governed/swedish-legislation---how-laws-are-made/,403,false,false,14411,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/the-constitution/,https://government.se/how-sweden-is-governed/the-constitution/,403,false,false,14488,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/the-principle-of-public-access-to-official-documents/,https://government.se/how-sweden-is-governed/the-principle-of-public-access-to-official-documents/,403,false,false,14436,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/the-swedish-model-of-government-administration/,https://government.se/how-sweden-is-governed/the-swedish-model-of-government-administration/,403,false,false,14452,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-room/government-offices-press-information-officers/,https://government.se/press-room/government-offices-press-information-officers/,403,false,false,14653,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-room/ministry-for-foreign-affairs-press-office/,https://government.se/press-room/ministry-for-foreign-affairs-press-office/,403,false,false,14437,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-room/press-contacts/,https://government.se/press-room/press-contacts/,403,false,false,14420,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2079,https://government.se/tx/2079,403,false,false,14432,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2078,https://government.se/tx/2078,403,false,false,14364,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2077,https://government.se/tx/2077,403,false,false,15316,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2634,https://government.se/tx/2634,403,false,false,14480,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2636,https://government.se/tx/2636,403,false,false,14454,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2640,https://government.se/tx/2640,403,false,false,14468,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2643,https://government.se/tx/2643,403,false,false,14452,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2649,https://government.se/tx/2649,403,false,false,14571,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2650,https://government.se/tx/2650,403,false,false,14443,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/tx/2652,https://government.se/tx/2652,403,false,false,14443,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,171,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/articles/2026/02/egypt-visit-characterised-by-impactful-meetings-and-deepened-cooperation/,https://government.se/articles/2026/02/egypt-visit-characterised-by-impactful-meetings-and-deepened-cooperation/,403,false,false,14781,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,true,154,7,7,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
