issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,duplicate_findings,fetch_error,page_title
28,USA Cities over 100k 1/3,https://dallascityhall.com/,https://dallascityhall.com/Pages/default.aspx,200,true,true,23130,true,1057,99,46,54,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r87,,true,729,0,10,47,,,true,2588,39,34,5,44,0,aria_descendant_valid;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;element_tabbable_visible;input_label_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient,,true,90,2,2,0,0,0,keyboard-accessible/focus-order;labels-and-names/label-content-mismatch,,62,,"Welcome to the City of Dallas, Texas"
28,USA Cities over 100k 1/3,https://www.sanjoseca.gov/,https://www.sanjoseca.gov/,403,false,false,2338,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
28,USA Cities over 100k 1/3,https://www.austintexas.gov/,https://www.austintexas.gov/,200,true,false,14417,true,834,23,75,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66,,true,760,3,26,50,landmark-banner-is-top-level;landmark-no-duplicate-banner;landmark-unique,,true,2358,50,31,19,85,0,aria_banner_label_unique;aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,82,10,10,0,0,0,adaptable/list-children;distinguishable/color-contrast;landmarks/banner-is-top-level;text-alternatives/image-alt-words,,31,,Home | AustinTexas.gov
28,USA Cities over 100k 1/3,https://www.jacksonville.gov/,https://www.jacksonville.gov/,200,true,false,16950,true,1459,118,114,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r83;https://alfa.siteimprove.com/rules/sia-r85,,true,924,8,78,43,aria-allowed-role;image-redundant-alt;link-name;region;role-img-alt,,true,4688,234,197,37,269,0,aria_content_in_landmark;aria_role_redundant;aria_role_valid;caption_track_exists;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;img_alt_redundant;input_checkboxes_grouped;input_label_exists;media_keyboard_controllable;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,0,138,138,0,0,0,aria/aria-allowed-role;distinguishable/color-contrast;labels-and-names/label-title-only;landmarks/region;navigable/skip-link;text-alternatives/image-redundant-alt,,131,,Jacksonville.gov - Welcome
28,USA Cities over 100k 1/3,https://www.fortworthtexas.gov/,https://www.fortworthtexas.gov/Home,200,true,true,16242,true,1805,64,3,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,1118,11,8,36,scrollable-region-focusable,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,91,1,1,0,0,0,landmarks/region,,48,,Home – Welcome to the City of Fort Worth
28,USA Cities over 100k 1/3,https://www.columbus.gov/,https://www.columbus.gov/Home,200,true,true,12924,true,970,19,89,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r83,,true,626,0,60,40,,,true,1564,16,15,1,22,0,aria_child_valid;aria_content_in_landmark;aria_id_unique;element_attribute_deprecated;element_tabbable_visible;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,87,5,5,0,0,0,distinguishable/color-contrast;landmarks/region,,7,,"Home - City of Columbus, Ohio"
28,USA Cities over 100k 1/3,https://www.indy.gov/,https://www.indy.gov/,200,true,false,7619,true,701,32,26,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r85;https://alfa.siteimprove.com/rules/sia-r87,,true,475,0,11,49,,,true,1423,21,21,0,16,0,aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_visible;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_sensory_misuse,,true,61,31,31,0,0,0,keyboard-accessible/scrollable-region;text-alternatives/img-alt,,23,,indy.gov
28,USA Cities over 100k 1/3,https://www.charlottenc.gov/,https://www.charlottenc.gov/Home,200,true,true,11262,true,1432,47,56,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r80;https://alfa.siteimprove.com/rules/sia-r85,,true,731,0,25,41,,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,91,1,1,0,0,0,landmarks/region,,37,,Home - City of Charlotte
28,USA Cities over 100k 1/3,https://seattle.gov/,https://seattle.gov/,200,true,false,10504,true,1845,167,36,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,868,0,4,41,,,true,2395,19,19,0,13,0,aria_complementary_label_visible;aria_keyboard_handler_exists;element_attribute_deprecated;element_id_unique;element_tabbable_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading,,true,89,3,3,0,0,0,labels-and-names/aria-dialog-name;labels-and-names/duplicate-id-aria;labels-and-names/label-content-mismatch,,130,,Seattle.gov Home
28,USA Cities over 100k 1/3,https://www.denvergov.org/,https://www.denvergov.org/Home,200,true,true,21914,true,1792,54,15,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r83,,true,1062,1,22,38,heading-order,,true,2725,48,47,1,42,0,aria_content_in_landmark;aria_eventhandler_role_valid;aria_hidden_nontabbable;aria_keyboard_handler_exists;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;frame_src_valid;html_skipnav_exists;input_label_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,88,4,4,0,0,0,aria/aria-hidden-focus;landmarks/region;navigable/heading-order,,32,,Home - City and County of Denver
28,USA Cities over 100k 1/3,https://dc.gov/,https://dc.gov/,200,true,false,10676,true,884,140,39,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,665,15,12,63,image-alt;landmark-one-main;landmark-unique;meta-viewport;region,,true,2109,102,65,37,64,0,aria_content_in_landmark;aria_contentinfo_misuse;aria_navigation_label_unique;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;input_label_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,79,13,12,1,0,0,adaptable/list-children;distinguishable/color-contrast;distinguishable/meta-viewport;landmarks/landmark-main;landmarks/region;text-alternatives/img-alt,,156,,| DC
28,USA Cities over 100k 1/3,https://www.nashville.gov/,https://www.nashville.gov/,200,true,false,22484,true,1409,150,54,41,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r60;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,1275,20,32,39,label-title-only;landmark-no-duplicate-banner;landmark-one-main;landmark-unique;region,,true,3515,151,138,13,87,0,aria_banner_label_unique;aria_banner_single;aria_content_in_landmark;aria_contentinfo_misuse;aria_form_label_unique;aria_landmark_name_unique;aria_navigation_label_unique;aria_role_redundant;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;fieldset_label_valid;fieldset_legend_valid;frame_src_valid;input_label_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;svg_graphics_labelled;text_block_heading;text_contrast_sufficient,,true,80,12,12,0,0,0,adaptable/list-children;adaptable/listitem-parent;landmarks/landmark-main;landmarks/region;text-alternatives/image-alt-words,,153,,Metro Nashville and Davidson County | Nashville.gov
28,USA Cities over 100k 1/3,https://www.okc.gov/,https://www.okc.gov/Home,200,true,true,13664,true,1701,54,18,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,1123,2,16,38,aria-allowed-role;aria-valid-attr-value,,true,2983,34,26,8,34,0,aria_content_in_landmark;aria_id_unique;aria_keyboard_handler_exists;aria_role_valid;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_quoted_correctly;text_sensory_misuse,,true,88,4,4,0,0,0,aria/aria-allowed-role;distinguishable/color-contrast;landmarks/region,,53,,Home | City of OKC
28,USA Cities over 100k 1/3,https://www.elpasotexas.gov/,https://www.elpasotexas.gov/,200,true,false,11372,true,932,137,96,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r80;https://alfa.siteimprove.com/rules/sia-r85,,true,530,15,39,54,landmark-one-main;landmark-unique;page-has-heading-one;region,,true,2405,162,66,96,103,0,aria_content_in_landmark;aria_contentinfo_misuse;aria_keyboard_handler_exists;aria_landmark_name_unique;aria_navigation_label_unique;aria_widget_labelled;element_attribute_deprecated;element_id_unique;element_tabbable_unobscured;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,75,17,17,0,0,0,distinguishable/color-contrast;keyboard-accessible/focus-order;landmarks/landmark-main;landmarks/region;navigable/page-has-heading-one,,214,,City of El Paso
28,USA Cities over 100k 1/3,https://www.boston.gov/,https://www.boston.gov/,200,true,false,14665,true,1303,153,97,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r85,,true,1412,58,47,43,aria-allowed-role;aria-required-parent;heading-order;image-alt;landmark-unique;link-name;page-has-heading-one;region,,true,4255,150,93,57,113,0,aria_content_in_landmark;aria_navigation_label_unique;aria_parent_required;aria_role_redundant;aria_role_valid;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;img_alt_valid;label_name_visible;label_ref_valid;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;svg_graphics_labelled;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,61,31,31,0,0,0,adaptable/list-children;aria/aria-allowed-attr;aria/aria-allowed-role;distinguishable/color-contrast;landmarks/no-duplicate-banner;navigable/heading-order;navigable/page-has-heading-one;text-alternatives/img-alt,,190,,Homepage | Boston.gov
28,USA Cities over 100k 1/3,https://www.portland.gov/,https://www.portland.gov/,200,true,false,10501,true,1378,138,1,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66,,true,1155,0,9,44,,,true,3448,34,34,0,24,0,aria_content_in_landmark;aria_role_redundant;element_id_unique;element_tabbable_visible;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,132,,"City of Portland, Oregon | Portland.gov"
28,USA Cities over 100k 1/3,https://www.lasvegasnevada.gov/,https://www.lasvegasnevada.gov/,200,true,false,14766,true,1143,113,19,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,621,28,6,49,heading-order;landmark-one-main;region,,true,1873,61,53,8,60,0,aria_content_in_landmark;aria_contentinfo_misuse;aria_id_unique;caption_track_exists;element_tabbable_unobscured;element_tabbable_visible;form_submit_button_exists;input_label_visible;label_name_visible;media_keyboard_controllable;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,88,4,4,0,0,0,labels-and-names/label-content-mismatch;landmarks/landmark-main;navigable/heading-order,,101,,Home
28,USA Cities over 100k 1/3,https://detroitmi.gov/,https://detroitmi.gov/,,false,false,60001,false,0,0,0,0,,URL scan timeout exceeded,false,0,0,0,0,,URL scan timeout exceeded,false,0,0,0,0,0,0,,URL scan timeout exceeded,false,0,0,0,0,0,0,,URL scan timeout exceeded,0,URL scan exceeded 60s timeout,
